Temps(ms),Voie3,Voie4
12780.0,10.0,13
12790.0,10.0,13
12800.0,11.0,13
12810.0,10.0,12
12820.0,12.0,12
12830.0,11.0,13
12840.0,11.0,12
12850.0,11.0,12
12860.0,10.0,12
12870.0,12.0,13
12880.0,12.0,12
12890.0,11.0,13
12900.0,12.0,13
12910.0,11.0,13
12920.0,12.0,13
12930.0,12.0,13
12940.0,12.0,13
12950.0,10.0,12
12960.0,12.0,12
12970.0,10.0,12
12980.0,12.0,13
12990.0,14.0,13
13000.0,12.0,12
13010.0,13.0,12
13020.0,10.0,12
13030.0,12.0,13
13040.0,12.0,13
13050.0,12.0,13
13060.0,12.0,13
13070.0,10.0,13
13080.0,12.0,13
13090.0,11.0,12
13100.0,8.0,13
13110.0,11.0,12
13120.0,12.0,13
13130.0,12.0,13
13140.0,11.0,13
13150.0,10.0,12
13160.0,10.0,13
13170.0,10.0,13
13180.0,12.0,13
13190.0,12.0,12
13200.0,12.0,12
13210.0,10.0,12
13220.0,10.0,12
13230.0,10.0,13
13240.0,9.0,13
13250.0,11.0,13
13260.0,12.0,13
13270.0,11.0,13
13280.0,12.0,13
13290.0,12.0,13
13300.0,11.0,12
13310.0,12.0,12
13320.0,11.0,13
13330.0,12.0,12
13340.0,11.0,12
13350.0,10.0,13
13360.0,12.0,12
13370.0,11.0,13
13380.0,12.0,13
13390.0,13.0,14
13400.0,9.0,13
13410.0,11.0,13
13420.0,12.0,12
13430.0,10.0,13
13440.0,12.0,12
13450.0,11.0,12
13460.0,12.0,13
13470.0,10.0,12
13480.0,11.0,12
13490.0,11.0,12
13500.0,10.0,13
13510.0,11.0,13
13520.0,12.0,12
13530.0,12.0,13
13540.0,11.0,13
13550.0,13.0,13
13560.0,12.0,13
13570.0,11.0,12
13580.0,11.0,12
13590.0,12.0,13
13600.0,11.0,13
13610.0,12.0,13
13620.0,12.0,13
13630.0,14.0,13
13640.0,11.0,13
13650.0,11.0,12
13660.0,11.0,13
13670.0,12.0,12
13680.0,11.0,13
13690.0,11.0,12
13700.0,13.0,13
13710.0,9.0,12
13720.0,12.0,13
13730.0,11.0,13
13740.0,12.0,13
13750.0,13.0,13
13760.0,12.0,13
13770.0,10.0,13
13780.0,12.0,12
13790.0,8.0,13
13800.0,12.0,13
13810.0,12.0,12
13820.0,10.0,13
13830.0,10.0,13
13840.0,13.0,12
13850.0,11.0,13
13860.0,11.0,12
13870.0,11.0,12
13880.0,13.0,13
13890.0,11.0,13
13900.0,10.0,13
13910.0,11.0,13
13920.0,11.0,12
13930.0,10.0,12
13940.0,13.0,13
13950.0,13.0,13
13960.0,12.0,13
13970.0,10.0,12
13980.0,11.0,12
13990.0,12.0,13
14000.0,10.0,12
14010.0,12.0,12
14020.0,13.0,12
14030.0,10.0,12
14040.0,10.0,12
14050.0,12.0,13
14060.0,11.0,12
14070.0,12.0,12
14080.0,11.0,13
14090.0,12.0,13
14100.0,12.0,12
14110.0,11.0,12
14120.0,11.0,12
14130.0,10.0,12
14140.0,12.0,13
14150.0,11.0,13
14160.0,11.0,13
14170.0,10.0,13
14180.0,11.0,13
14190.0,12.0,12
14200.0,9.0,13
14210.0,11.0,12
14220.0,12.0,13
14230.0,13.0,13
14240.0,13.0,12
14250.0,9.0,13
14260.0,11.0,13
14270.0,11.0,12
14280.0,13.0,12
14290.0,11.0,12
14300.0,11.0,13
14310.0,12.0,13
14320.0,11.0,12
14330.0,11.0,12
14340.0,11.0,12
14350.0,11.0,12
14360.0,12.0,13
14370.0,10.0,12
14380.0,11.0,12
14390.0,11.0,13
14400.0,10.0,12
14410.0,14.0,12
14420.0,11.0,13
14430.0,11.0,13
14440.0,11.0,13
14450.0,12.0,13
14460.0,12.0,13
14470.0,13.0,13
14480.0,11.0,13
14490.0,11.0,13
14500.0,13.0,12
14510.0,11.0,12
14520.0,11.0,12
14530.0,10.0,12
14540.0,12.0,13
14550.0,12.0,13
14560.0,12.0,13
14570.0,12.0,13
14580.0,11.0,13
14590.0,10.0,12
14600.0,13.0,13
14610.0,11.0,12
14620.0,15.0,12
14630.0,9.0,13
14640.0,13.0,13
14650.0,11.0,12
14660.0,11.0,12
14670.0,14.0,13
14680.0,12.0,13
14690.0,7.0,12
14700.0,11.0,13
14710.0,11.0,13
14720.0,11.0,13
14730.0,11.0,12
14740.0,10.0,13
14750.0,11.0,12
14760.0,11.0,12
14770.0,12.0,13
14780.0,9.0,13
14790.0,11.0,13
14800.0,10.0,12
14810.0,13.0,13
14820.0,13.0,13
14830.0,12.0,13
14840.0,12.0,12
14850.0,12.0,12
14860.0,10.0,12
14870.0,11.0,13
14880.0,11.0,12
14890.0,9.0,13
14900.0,12.0,13
14910.0,10.0,12
14920.0,12.0,13
14930.0,12.0,12
14940.0,11.0,13
14950.0,12.0,12
14960.0,12.0,12
14970.0,11.0,13
14980.0,11.0,13
14990.0,11.0,12
15000.0,10.0,1
15010.0,12.0,13
15020.0,24.0,13
15030.0,151.0,13
15040.0,0.0,13
15050.0,10.0,13
15060.0,12.0,13
15070.0,10.0,12
15080.0,13.0,13
15090.0,13.0,13
15100.0,12.0,13
15110.0,15.0,13
15120.0,11.0,12
15130.0,9.0,12
15140.0,11.0,13
15150.0,11.0,13
15160.0,12.0,13
15170.0,11.0,12
15180.0,12.0,13
15190.0,10.0,13
15200.0,11.0,13
15210.0,11.0,12
15220.0,11.0,13
15230.0,11.0,13
15240.0,13.0,13
15250.0,12.0,13
15260.0,12.0,12
15270.0,11.0,13
15280.0,13.0,13
15290.0,12.0,12
15300.0,12.0,12
15310.0,14.0,13
15320.0,11.0,13
15330.0,12.0,13
15340.0,11.0,13
15350.0,12.0,13
15360.0,9.0,13
15370.0,13.0,12
15380.0,12.0,13
15390.0,11.0,13
15400.0,11.0,13
15410.0,11.0,12
15420.0,12.0,13
15430.0,12.0,13
15440.0,11.0,12
15450.0,11.0,13
15460.0,11.0,12
15470.0,12.0,13
15480.0,13.0,12
15490.0,14.0,13
15500.0,13.0,12
15510.0,12.0,13
15520.0,11.0,13
15530.0,12.0,13
15540.0,11.0,13
15550.0,13.0,13
15560.0,11.0,12
15570.0,12.0,12
15580.0,11.0,13
15590.0,11.0,13
15600.0,11.0,13
15610.0,12.0,13
15620.0,10.0,13
15630.0,13.0,12
15640.0,14.0,12
15650.0,12.0,12
15660.0,12.0,13
15670.0,11.0,13
15680.0,14.0,13
15690.0,13.0,13
15700.0,11.0,13
15710.0,11.0,13
15720.0,13.0,13
15730.0,11.0,12
15740.0,12.0,12
15750.0,10.0,12
15760.0,12.0,13
15770.0,14.0,13
15780.0,12.0,13
15790.0,12.0,13
15800.0,11.0,13
15810.0,9.0,12
15820.0,11.0,13
15830.0,9.0,13
15840.0,13.0,13
15850.0,12.0,13
15860.0,12.0,12
15870.0,11.0,12
15880.0,11.0,13
15890.0,11.0,12
15900.0,13.0,13
15910.0,12.0,13
15920.0,10.0,12
15930.0,11.0,12
15940.0,12.0,12
15950.0,11.0,13
15960.0,12.0,12
15970.0,13.0,12
15980.0,12.0,13
15990.0,11.0,13
16000.0,11.0,12
16010.0,12.0,12
16020.0,11.0,12
16030.0,12.0,12
16040.0,10.0,12
16050.0,11.0,12
16060.0,10.0,13
16070.0,10.0,13
16080.0,12.0,13
16090.0,12.0,12
16100.0,12.0,12
16110.0,12.0,12
16120.0,12.0,12
16130.0,12.0,12
16140.0,11.0,12
16150.0,11.0,12
16160.0,12.0,12
16170.0,11.0,12
16180.0,13.0,13
16190.0,14.0,12
16200.0,12.0,12
16210.0,12.0,12
16220.0,12.0,12
16230.0,11.0,12
16240.0,10.0,12
16250.0,11.0,12
16260.0,12.0,12
16270.0,10.0,12
16280.0,11.0,12
16290.0,12.0,13
16300.0,12.0,12
16310.0,12.0,12
16320.0,12.0,12
16330.0,11.0,12
16340.0,11.0,12
16350.0,13.0,12
16360.0,13.0,12
16370.0,12.0,13
16380.0,12.0,13
16390.0,12.0,13
16400.0,11.0,13
16410.0,10.0,12
16420.0,10.0,12
16430.0,12.0,12
16440.0,10.0,12
16450.0,12.0,12
16460.0,11.0,12
16470.0,11.0,12
16480.0,12.0,12
16490.0,12.0,12
16500.0,10.0,13
16510.0,11.0,12
16520.0,10.0,12
16530.0,12.0,12
16540.0,8.0,11
16550.0,9.0,12
16560.0,12.0,12
16570.0,10.0,12
16580.0,12.0,12
16590.0,13.0,12
16600.0,12.0,12
16610.0,9.0,13
16620.0,11.0,12
16630.0,13.0,12
16640.0,11.0,12
16650.0,12.0,12
16660.0,12.0,12
16670.0,12.0,13
16680.0,11.0,13
16690.0,15.0,12
16700.0,11.0,12
16710.0,12.0,13
16720.0,13.0,13
16730.0,12.0,12
16740.0,12.0,13
16750.0,12.0,12
16760.0,12.0,12
16770.0,11.0,13
16780.0,10.0,12
16790.0,12.0,13
16800.0,12.0,13
16810.0,10.0,12
16820.0,10.0,13
16830.0,12.0,13
16840.0,13.0,13
16850.0,11.0,12
16860.0,12.0,12
16870.0,8.0,13
16880.0,10.0,12
16890.0,12.0,14
16900.0,11.0,13
16910.0,12.0,13
16920.0,12.0,13
16930.0,13.0,13
16940.0,12.0,13
16950.0,13.0,13
16960.0,10.0,13
16970.0,12.0,13
16980.0,12.0,13
16990.0,12.0,12
17000.0,10.0,12
17010.0,13.0,13
17020.0,11.0,12
17030.0,11.0,12
17040.0,12.0,13
17050.0,11.0,13
17060.0,12.0,13
17070.0,10.0,13
17080.0,11.0,12
17090.0,12.0,13
17100.0,12.0,13
17110.0,12.0,13
17120.0,11.0,13
17130.0,11.0,13
17140.0,11.0,13
17150.0,13.0,12
17160.0,11.0,13
17170.0,12.0,13
17180.0,9.0,12
17190.0,11.0,12
17200.0,14.0,13
17210.0,12.0,13
17220.0,12.0,12
17230.0,12.0,13
17240.0,12.0,12
17250.0,12.0,12
17260.0,11.0,13
17270.0,12.0,12
17280.0,13.0,13
17290.0,11.0,13
17300.0,12.0,13
17310.0,12.0,13
17320.0,12.0,13
17330.0,12.0,12
17340.0,10.0,12
17350.0,11.0,12
17360.0,11.0,12
17370.0,11.0,13
17380.0,13.0,13
17390.0,11.0,13
17400.0,12.0,12
17410.0,13.0,13
17420.0,9.0,13
17430.0,11.0,13
17440.0,12.0,13
17450.0,11.0,13
17460.0,12.0,13
17470.0,11.0,12
17480.0,9.0,13
17490.0,12.0,13
17500.0,9.0,12
17510.0,13.0,12
17520.0,11.0,12
17530.0,11.0,12
17540.0,12.0,12
17550.0,11.0,12
17560.0,11.0,11
17570.0,11.0,12
17580.0,11.0,12
17590.0,12.0,12
17600.0,13.0,12
17610.0,12.0,12
17620.0,13.0,12
17630.0,11.0,12
17640.0,12.0,13
17650.0,10.0,12
17660.0,11.0,12
17670.0,12.0,12
17680.0,11.0,12
17690.0,10.0,12
17700.0,13.0,12
17710.0,10.0,12
17720.0,12.0,12
17730.0,9.0,13
17740.0,12.0,12
17750.0,12.0,12
17760.0,11.0,12
17770.0,10.0,12
17780.0,11.0,12
17790.0,11.0,12
17800.0,13.0,12
17810.0,11.0,12
17820.0,12.0,13
17830.0,12.0,13
17840.0,12.0,12
17850.0,12.0,12
17860.0,12.0,13
17870.0,12.0,13
17880.0,11.0,13
17890.0,11.0,13
17900.0,13.0,13
17910.0,12.0,12
17920.0,12.0,12
17930.0,12.0,13
17940.0,11.0,14
17950.0,10.0,13
17960.0,12.0,13
17970.0,12.0,13
17980.0,12.0,12
17990.0,12.0,12
18000.0,13.0,13
18010.0,12.0,13
18020.0,13.0,12
18030.0,12.0,12
18040.0,9.0,12
18050.0,13.0,13
18060.0,12.0,12
18070.0,13.0,12
18080.0,12.0,13
18090.0,13.0,13
18100.0,11.0,12
18110.0,12.0,13
18120.0,10.0,13
18130.0,12.0,13
18140.0,11.0,13
18150.0,12.0,12
18160.0,13.0,12
18170.0,12.0,13
18180.0,12.0,13
18190.0,11.0,13
18200.0,13.0,13
18210.0,10.0,12
18220.0,11.0,13
18230.0,13.0,13
18240.0,11.0,12
18250.0,11.0,12
18260.0,11.0,12
18270.0,12.0,13
18280.0,11.0,13
18290.0,12.0,13
18300.0,9.0,13
18310.0,12.0,13
18320.0,11.0,12
18330.0,12.0,12
18340.0,12.0,13
18350.0,10.0,13
18360.0,11.0,12
18370.0,10.0,13
18380.0,12.0,12
18390.0,11.0,13
18400.0,13.0,13
18410.0,12.0,0
18420.0,12.0,12
18430.0,13.0,13
18440.0,334.0,13
18450.0,0.0,12
18460.0,9.0,13
18470.0,10.0,11
18480.0,12.0,12
18490.0,12.0,13
18500.0,12.0,12
18510.0,11.0,12
18520.0,12.0,12
18530.0,11.0,12
18540.0,10.0,12
18550.0,13.0,12
18560.0,10.0,12
18570.0,12.0,13
18580.0,10.0,12
18590.0,12.0,12
18600.0,8.0,12
18610.0,12.0,12
18620.0,13.0,12
18630.0,12.0,12
18640.0,10.0,12
18650.0,12.0,13
18660.0,12.0,12
18670.0,11.0,12
18680.0,12.0,12
18690.0,11.0,12
18700.0,12.0,12
18710.0,12.0,0
18720.0,12.0,12
18730.0,9.0,12
18740.0,342.0,12
18750.0,0.0,12
18760.0,12.0,13
18770.0,12.0,13
18780.0,12.0,12
18790.0,14.0,13
18800.0,11.0,13
18810.0,13.0,13
18820.0,12.0,13
18830.0,9.0,13
18840.0,12.0,13
18850.0,12.0,12
18860.0,13.0,13
18870.0,12.0,12
18880.0,11.0,13
18890.0,13.0,12
18900.0,13.0,12
18910.0,12.0,13
18920.0,12.0,13
18930.0,11.0,13
18940.0,12.0,13
18950.0,11.0,13
18960.0,9.0,13
18970.0,11.0,13
18980.0,10.0,12
18990.0,12.0,12
19000.0,13.0,12
19010.0,12.0,13
19020.0,11.0,13
19030.0,12.0,13
19040.0,13.0,13
19050.0,11.0,12
19060.0,12.0,12
19070.0,10.0,12
19080.0,11.0,13
19090.0,11.0,13
19100.0,12.0,12
19110.0,11.0,13
19120.0,12.0,13
19130.0,11.0,13
19140.0,13.0,13
19150.0,12.0,12
19160.0,10.0,13
19170.0,15.0,13
19180.0,11.0,12
19190.0,12.0,12
19200.0,12.0,13
19210.0,11.0,12
19220.0,10.0,13
19230.0,11.0,13
19240.0,12.0,12
19250.0,12.0,13
19260.0,10.0,13
19270.0,11.0,13
19280.0,10.0,12
19290.0,12.0,13
19300.0,13.0,13
19310.0,11.0,12
19320.0,11.0,12
19330.0,9.0,12
19340.0,13.0,13
19350.0,10.0,13
19360.0,10.0,13
19370.0,12.0,13
19380.0,12.0,13
19390.0,13.0,13
19400.0,12.0,12
19410.0,12.0,13
19420.0,11.0,13
19430.0,11.0,12
19440.0,10.0,12
19450.0,11.0,12
19460.0,13.0,12
19470.0,12.0,13
19480.0,12.0,13
19490.0,13.0,12
19500.0,11.0,12
19510.0,13.0,13
19520.0,11.0,13
19530.0,11.0,12
19540.0,11.0,13
19550.0,12.0,12
19560.0,9.0,13
19570.0,10.0,12
19580.0,11.0,12
19590.0,13.0,12
19600.0,9.0,12
19610.0,12.0,12
19620.0,13.0,13
19630.0,12.0,12
19640.0,11.0,13
19650.0,11.0,12
19660.0,12.0,13
19670.0,12.0,13
19680.0,9.0,13
19690.0,12.0,13
19700.0,14.0,12
19710.0,10.0,12
19720.0,12.0,13
19730.0,12.0,12
19740.0,12.0,12
19750.0,11.0,12
19760.0,12.0,13
19770.0,11.0,13
19780.0,10.0,13
19790.0,11.0,13
19800.0,11.0,12
19810.0,10.0,13
19820.0,10.0,13
19830.0,12.0,12
19840.0,10.0,13
19850.0,11.0,13
19860.0,12.0,13
19870.0,12.0,12
19880.0,13.0,12
19890.0,12.0,12
19900.0,14.0,12
19910.0,10.0,12
19920.0,11.0,13
19930.0,11.0,13
19940.0,10.0,12
19950.0,11.0,13
19960.0,10.0,12
19970.0,9.0,12
19980.0,10.0,12
19990.0,11.0,12
20000.0,11.0,12
20010.0,12.0,13
20020.0,10.0,13
20030.0,13.0,12
20040.0,11.0,13
20050.0,12.0,13
20060.0,13.0,12
20070.0,12.0,13
20080.0,11.0,12
20090.0,11.0,13
20100.0,11.0,12
20110.0,10.0,12
20120.0,11.0,12
20130.0,12.0,12
20140.0,11.0,13
20150.0,12.0,12
20160.0,13.0,12
20170.0,12.0,13
20180.0,13.0,13
20190.0,12.0,12
20200.0,10.0,13
20210.0,12.0,12
20220.0,12.0,12
20230.0,12.0,13
20240.0,11.0,13
20250.0,11.0,13
20260.0,12.0,13
20270.0,12.0,13
20280.0,9.0,13
20290.0,12.0,13
20300.0,11.0,13
20310.0,11.0,13
20320.0,12.0,12
20330.0,11.0,13
20340.0,12.0,13
20350.0,11.0,13
20360.0,12.0,12
20370.0,11.0,13
20380.0,10.0,13
20390.0,11.0,12
20400.0,14.0,13
20410.0,12.0,13
20420.0,11.0,13
20430.0,10.0,12
20440.0,10.0,12
20450.0,11.0,12
20460.0,10.0,13
20470.0,9.0,12
20480.0,12.0,13
20490.0,12.0,13
20500.0,11.0,13
20510.0,12.0,12
20520.0,10.0,13
20530.0,11.0,13
20540.0,12.0,12
20550.0,12.0,12
20560.0,11.0,12
20570.0,13.0,13
20580.0,12.0,14
20590.0,11.0,13
20600.0,11.0,13
20610.0,12.0,12
20620.0,12.0,12
20630.0,9.0,13
20640.0,13.0,12
20650.0,11.0,13
20660.0,11.0,12
20670.0,8.0,12
20680.0,11.0,12
20690.0,12.0,13
20700.0,10.0,12
20710.0,11.0,13
20720.0,11.0,12
20730.0,10.0,12
20740.0,11.0,0
20750.0,12.0,13
20760.0,9.0,13
20770.0,346.0,12
20780.0,0.0,13
20790.0,12.0,13
20800.0,11.0,12
20810.0,12.0,13
20820.0,9.0,13
20830.0,11.0,12
20840.0,12.0,13
20850.0,12.0,13
20860.0,9.0,13
20870.0,10.0,13
20880.0,12.0,12
20890.0,11.0,13
20900.0,12.0,12
20910.0,9.0,13
20920.0,12.0,13
20930.0,11.0,12
20940.0,8.0,12
20950.0,11.0,13
20960.0,12.0,13
20970.0,12.0,13
20980.0,13.0,13
20990.0,10.0,13
21000.0,12.0,12
21010.0,12.0,12
21020.0,10.0,12
21030.0,12.0,12
21040.0,12.0,12
21050.0,13.0,13
21060.0,12.0,13
21070.0,11.0,12
21080.0,10.0,12
21090.0,12.0,13
21100.0,12.0,13
21110.0,12.0,13
21120.0,12.0,13
21130.0,12.0,12
21140.0,12.0,12
21150.0,9.0,13
21160.0,13.0,12
21170.0,13.0,12
21180.0,11.0,13
21190.0,12.0,13
21200.0,11.0,15
21210.0,13.0,12
21220.0,95.0,12
21230.0,335.0,13
21240.0,0.0,12
21250.0,9.0,13
21260.0,10.0,13
21270.0,11.0,12
21280.0,12.0,13
21290.0,11.0,13
21300.0,12.0,13
21310.0,11.0,12
21320.0,12.0,13
21330.0,9.0,12
21340.0,10.0,12
21350.0,12.0,13
21360.0,10.0,13
21370.0,11.0,12
21380.0,12.0,13
21390.0,13.0,12
21400.0,11.0,13
21410.0,13.0,12
21420.0,12.0,12
21430.0,11.0,12
21440.0,10.0,12
21450.0,12.0,13
21460.0,11.0,12
21470.0,13.0,13
21480.0,12.0,13
21490.0,13.0,12
21500.0,11.0,12
21510.0,12.0,13
21520.0,12.0,13
21530.0,11.0,12
21540.0,12.0,12
21550.0,11.0,13
21560.0,11.0,13
21570.0,9.0,12
21580.0,12.0,12
21590.0,10.0,12
21600.0,12.0,13
21610.0,11.0,12
21620.0,12.0,13
21630.0,11.0,13
21640.0,10.0,13
21650.0,11.0,13
21660.0,10.0,12
21670.0,11.0,12
21680.0,11.0,12
21690.0,13.0,12
21700.0,10.0,12
21710.0,9.0,13
21720.0,16.0,12
21730.0,12.0,12
21740.0,12.0,12
21750.0,10.0,13
21760.0,11.0,13
21770.0,12.0,13
21780.0,11.0,13
21790.0,10.0,13
21800.0,13.0,12
21810.0,13.0,13
21820.0,12.0,13
21830.0,13.0,13
21840.0,11.0,12
21850.0,12.0,13
21860.0,12.0,12
21870.0,10.0,13
21880.0,10.0,13
21890.0,11.0,12
21900.0,12.0,12
21910.0,12.0,12
21920.0,11.0,12
21930.0,10.0,13
21940.0,14.0,12
21950.0,13.0,12
21960.0,10.0,12
21970.0,12.0,13
21980.0,14.0,13
21990.0,12.0,13
22000.0,12.0,13
22010.0,9.0,13
22020.0,13.0,13
22030.0,9.0,13
22040.0,9.0,12
22050.0,12.0,13
22060.0,10.0,12
22070.0,9.0,13
22080.0,11.0,12
22090.0,12.0,13
22100.0,10.0,12
22110.0,8.0,12
22120.0,12.0,13
22130.0,13.0,13
22140.0,11.0,13
22150.0,12.0,13
22160.0,12.0,12
22170.0,10.0,13
22180.0,12.0,13
22190.0,11.0,12
22200.0,12.0,12
22210.0,12.0,13
22220.0,12.0,13
22230.0,14.0,12
22240.0,13.0,12
22250.0,12.0,13
22260.0,9.0,13
22270.0,11.0,13
22280.0,11.0,13
22290.0,10.0,13
22300.0,9.0,13
22310.0,9.0,13
22320.0,12.0,12
22330.0,7.0,13
22340.0,13.0,12
22350.0,12.0,13
22360.0,12.0,12
22370.0,12.0,12
22380.0,10.0,12
22390.0,11.0,12
22400.0,11.0,13
22410.0,10.0,13
22420.0,11.0,12
22430.0,12.0,12
22440.0,13.0,13
22450.0,13.0,13
22460.0,13.0,13
22470.0,11.0,12
22480.0,12.0,13
22490.0,14.0,12
22500.0,13.0,12
22510.0,11.0,13
22520.0,14.0,12
22530.0,12.0,12
22540.0,10.0,12
22550.0,11.0,12
22560.0,14.0,12
22570.0,10.0,13
22580.0,11.0,12
22590.0,10.0,12
22600.0,13.0,13
22610.0,12.0,12
22620.0,11.0,12
22630.0,12.0,12
22640.0,9.0,12
22650.0,11.0,12
22660.0,11.0,13
22670.0,13.0,12
22680.0,11.0,12
22690.0,12.0,13
22700.0,11.0,13
22710.0,14.0,13
22720.0,11.0,13
22730.0,11.0,13
22740.0,13.0,13
22750.0,12.0,12
22760.0,9.0,12
22770.0,12.0,13
22780.0,11.0,13
22790.0,11.0,13
22800.0,7.0,13
22810.0,11.0,12
22820.0,11.0,13
22830.0,12.0,13
22840.0,12.0,12
22850.0,12.0,13
22860.0,10.0,12
22870.0,12.0,12
22880.0,12.0,13
22890.0,12.0,12
22900.0,12.0,12
22910.0,11.0,12
22920.0,10.0,13
22930.0,11.0,13
22940.0,10.0,13
22950.0,12.0,12
22960.0,11.0,12
22970.0,10.0,13
22980.0,11.0,13
22990.0,13.0,13
23000.0,11.0,12
23010.0,11.0,12
23020.0,12.0,12
23030.0,10.0,13
23040.0,11.0,12
23050.0,12.0,12
23060.0,14.0,12
23070.0,11.0,12
23080.0,11.0,12
23090.0,12.0,13
23100.0,12.0,13
23110.0,10.0,12
23120.0,11.0,12
23130.0,12.0,13
23140.0,11.0,13
23150.0,13.0,13
23160.0,11.0,12
23170.0,12.0,13
23180.0,10.0,12
23190.0,12.0,12
23200.0,13.0,12
23210.0,12.0,12
23220.0,12.0,13
23230.0,13.0,13
23240.0,11.0,12
23250.0,12.0,13
23260.0,11.0,13
23270.0,12.0,13
23280.0,13.0,12
23290.0,13.0,13
23300.0,10.0,13
23310.0,12.0,13
23320.0,10.0,13
23330.0,11.0,13
23340.0,11.0,13
23350.0,11.0,12
23360.0,9.0,12
23370.0,8.0,13
23380.0,10.0,12
23390.0,12.0,12
23400.0,11.0,12
23410.0,10.0,13
23420.0,12.0,13
23430.0,12.0,13
23440.0,12.0,12
23450.0,12.0,13
23460.0,9.0,12
23470.0,13.0,13
23480.0,12.0,13
23490.0,10.0,13
23500.0,11.0,12
23510.0,13.0,12
23520.0,10.0,12
23530.0,13.0,12
23540.0,12.0,12
23550.0,10.0,12
23560.0,10.0,12
23570.0,11.0,11
23580.0,12.0,13
23590.0,12.0,12
23600.0,12.0,12
23610.0,12.0,12
23620.0,11.0,12
23630.0,11.0,13
23640.0,11.0,12
23650.0,12.0,12
23660.0,15.0,12
23670.0,10.0,13
23680.0,13.0,12
23690.0,10.0,12
23700.0,12.0,12
23710.0,11.0,12
23720.0,11.0,12
23730.0,12.0,12
23740.0,9.0,12
23750.0,12.0,12
23760.0,12.0,12
23770.0,11.0,12
23780.0,11.0,12
23790.0,10.0,12
23800.0,13.0,13
23810.0,12.0,12
23820.0,13.0,12
23830.0,11.0,13
23840.0,12.0,12
23850.0,12.0,13
23860.0,10.0,12
23870.0,11.0,12
23880.0,12.0,13
23890.0,11.0,12
23900.0,11.0,12
23910.0,13.0,12
23920.0,12.0,12
23930.0,13.0,12
23940.0,11.0,13
23950.0,11.0,13
23960.0,12.0,12
23970.0,11.0,13
23980.0,11.0,12
23990.0,11.0,12
24000.0,12.0,13
24010.0,9.0,12
24020.0,11.0,12
24030.0,12.0,12
24040.0,12.0,12
24050.0,10.0,12
24060.0,12.0,13
24070.0,11.0,13
24080.0,12.0,12
24090.0,12.0,12
24100.0,16.0,12
24110.0,11.0,12
24120.0,11.0,12
24130.0,11.0,12
24140.0,10.0,13
24150.0,11.0,12
24160.0,11.0,12
24170.0,13.0,13
24180.0,12.0,13
24190.0,12.0,12
24200.0,11.0,12
24210.0,13.0,12
24220.0,10.0,12
24230.0,9.0,12
24240.0,12.0,12
24250.0,10.0,12
24260.0,11.0,12
24270.0,9.0,13
24280.0,13.0,12
24290.0,10.0,13
24300.0,11.0,12
24310.0,13.0,12
24320.0,11.0,12
24330.0,12.0,13
24340.0,12.0,13
24350.0,10.0,13
24360.0,14.0,12
24370.0,12.0,12
24380.0,11.0,12
24390.0,12.0,12
24400.0,12.0,12
24410.0,9.0,12
24420.0,12.0,12
24430.0,12.0,12
24440.0,11.0,12
24450.0,12.0,12
24460.0,12.0,12
24470.0,12.0,12
24480.0,12.0,13
24490.0,12.0,12
24500.0,10.0,12
24510.0,10.0,13
24520.0,12.0,12
24530.0,12.0,12
24540.0,10.0,13
24550.0,12.0,12
24560.0,9.0,12
24570.0,13.0,12
24580.0,12.0,12
24590.0,12.0,12
24600.0,12.0,12
24610.0,11.0,13
24620.0,11.0,2
24630.0,14.0,16
24640.0,12.0,13
24650.0,330.0,13
24660.0,62.0,12
24670.0,9.0,0
24680.0,11.0,13
24690.0,12.0,12
24700.0,345.0,13
24710.0,0.0,12
24720.0,11.0,12
24730.0,12.0,12
24740.0,11.0,13
24750.0,9.0,12
24760.0,12.0,12
24770.0,11.0,13
24780.0,13.0,12
24790.0,10.0,12
24800.0,12.0,12
24810.0,11.0,12
24820.0,9.0,12
24830.0,12.0,13
24840.0,11.0,12
24850.0,11.0,13
24860.0,14.0,12
24870.0,10.0,12
24880.0,11.0,12
24890.0,10.0,13
24900.0,12.0,12
24910.0,12.0,13
24920.0,12.0,13
24930.0,11.0,13
24940.0,11.0,12
24950.0,13.0,13
24960.0,12.0,13
24970.0,9.0,12
24980.0,11.0,12
24990.0,11.0,13
25000.0,9.0,12
25010.0,8.0,13
25020.0,12.0,12
25030.0,12.0,12
25040.0,11.0,12
25050.0,11.0,13
25060.0,11.0,13
25070.0,12.0,13
25080.0,12.0,13
25090.0,12.0,12
25100.0,15.0,13
25110.0,10.0,12
25120.0,12.0,12
25130.0,9.0,14
25140.0,12.0,13
25150.0,13.0,13
25160.0,9.0,12
25170.0,12.0,12
25180.0,10.0,13
25190.0,11.0,12
25200.0,11.0,13
25210.0,15.0,13
25220.0,10.0,13
25230.0,11.0,12
25240.0,11.0,12
25250.0,12.0,13
25260.0,10.0,12
25270.0,11.0,13
25280.0,9.0,12
25290.0,12.0,13
25300.0,11.0,12
25310.0,14.0,12
25320.0,12.0,13
25330.0,9.0,13
25340.0,10.0,13
25350.0,12.0,12
25360.0,12.0,12
25370.0,9.0,12
25380.0,12.0,12
25390.0,10.0,12
25400.0,12.0,13
25410.0,11.0,13
25420.0,9.0,12
25430.0,10.0,13
25440.0,12.0,13
25450.0,10.0,12
25460.0,10.0,12
25470.0,10.0,13
25480.0,12.0,13
